"filename", "language", "JavaScript", "TypeScript JSX", "Markdown", "HTML", "CSS", "comment", "blank", "total"
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useUpdateWalletValueFromAmount.js", "JavaScript", 1, 0, 0, 0, 0, -1, 1, 1
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useUser.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, -1, -2, -3
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useUserVehicles.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 2
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\hooks\useWalletValue.js", "JavaScript", 0, 0, 0, 0, 0, -1, 1, 0
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\Entry\ForgotPassword.tsx", "TypeScript JSX", 0, 3, 0, 0, 0, 0, 0, 3
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\Main\Settings.tsx", "TypeScript JSX", 0, 6, 0, 0, 0, 0, 0, 6
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\Main\homeScreen.js", "JavaScript", -7, 0, 0, 0, 0, 0, 4, -3
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\Main\ridesScreen.js", "JavaScript", 7, 0, 0, 0, 0, -6, 5, 6
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\addVehicle\addVehicleScreen.js", "JavaScript", 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\availableRides\availableRidesScreen.js", "JavaScript", -2, 0, 0, 0, 0, 0, 0, -2
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\endRide\endRideScreen.js", "JavaScript", 0, 0, 0, 0, 0, -1, 1, 0
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\historyRideDetail\historyRideDetailScreen.js", "JavaScript", 0, 0, 0, 0, 0, -1, 1, 0
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\message\messageScreen.js", "JavaScript", -6, 0, 0, 0, 0, 0, 1, -5
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\offerRide\offerRideScreen.js", "JavaScript", -3, 0, 0, 0, 0, -5, 4, -4
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\pickLocation\pickLocationScreen.js", "JavaScript", 0, 0, 0, 0, 0, -6, 1, -5
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\rideComplete\rideCompleteScreen.js", "JavaScript", -4, 0, 0, 0, 0, 0, 0, -4
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\rideDetail\rideDetailScreen.js", "JavaScript", 38, 0, 0, 0, 0, -4, 5, 39
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\rideMapView\rideMapViewScreen.js", "JavaScript", 0, 0, 0, 0, 0, -1, 1, 0
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\rideRequest\rideRequestScreen.js", "JavaScript", 28, 0, 0, 0, 0, -2, 8, 34
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateJourney\startRide\startRideScreen.js", "JavaScript", 35, 0, 0, 0, 0, -1, 4, 38
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateProfile\customerSupport\customerSupportScreen.js", "JavaScript", 0, 0, 0, 0, 0, -1, 1, 0
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateProfile\editProfile\editProfileScreen.js", "JavaScript", 4, 0, 0, 0, 0, -2, 1, 3
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateProfile\rideHistory\rideHistoryScreen.js", "JavaScript", 22, 0, 0, 0, 0, -6, 1, 17
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateProfile\userVehicles\userVehiclesScreen.js", "JavaScript", 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateWallet\addAndSendMoney\addAndSendMoneyScreen.js", "JavaScript", 0, 0, 0, 0, 0, -1, 1, 0
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateWallet\bankInfo\bankInfoScreen.js", "JavaScript", 2, 0, 0, 0, 0, -1, 1, 2
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateWallet\creditCard\creditCardScreen.js", "JavaScript", 0, 0, 0, 0, 0, -1, 1, 0
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateWallet\paymentMethods\paymentMethodsScreen.js", "JavaScript", 1, 0, 0, 0, 0, -4, 1, -2
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateWallet\successfullyAddAndSend\successfullyAddAndSendScreen.js", "JavaScript", 0, 0, 0, 0, 0, -1, 1, 0
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\screens\TemplateWallet\transactions\transactionsScreen.js", "JavaScript", 0, 0, 0, 0, 0, -1, 1, 0
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\services\firebase.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, -2, -2
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\services\firebaseUserService.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 2
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\utils\formatTime.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\utils\range.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Administrator\Desktop\bakalauras\JourneyFy\src\utils\uploadImage.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 5
"Total", "-", -496, 14, -17, -64590, -204, -658, -3944, -69895
